,no,userid,version,sum_gameround,retention_1,retention_7
38307,86116,9538602,gate_30,14,1,0
38308,86117,9538616,gate_30,46,1,1
38309,86118,9538637,gate_30,23,1,0
38310,86123,9539288,gate_30,8,1,0
38311,86124,9539511,gate_30,271,1,1
38312,86125,9539569,gate_40,53,1,1
38313,86130,9540264,gate_40,33,1,0
38314,86131,9540361,gate_40,6,1,0
38315,86132,9540374,gate_40,35,1,0
38316,86133,9540415,gate_40,23,1,0
38317,86134,9540421,gate_30,88,1,1
38318,86137,9540531,gate_40,776,1,1
38319,86139,9540759,gate_40,542,1,1
38320,86140,9540808,gate_40,32,1,1
38321,86146,9541804,gate_30,174,1,1
38322,86147,9541831,gate_30,352,1,1
38323,86149,9542201,gate_30,109,1,0
38324,86150,9542328,gate_40,309,1,0
38325,86154,9542899,gate_40,26,1,1
38326,86155,9542910,gate_40,106,1,0
38327,86156,9543072,gate_30,84,1,1
38328,86157,9543190,gate_30,22,1,0
38329,86158,9543219,gate_40,4,1,0
38330,86160,9543342,gate_30,11,1,0
38331,86162,9543494,gate_40,47,1,0
38332,86166,9544325,gate_30,133,1,1
38333,86169,9544765,gate_30,131,1,1
38334,86172,9544965,gate_30,107,1,0
38335,86173,9545046,gate_30,44,1,1
38336,86174,9545122,gate_40,200,1,1
38337,86177,9545523,gate_40,13,1,0
38338,86185,9546040,gate_40,121,1,0
38339,86186,9546180,gate_40,13,1,0
38340,86187,9546253,gate_40,41,1,1
38341,86188,9546410,gate_40,28,1,1
38342,86189,9546422,gate_30,94,1,1
38343,86191,9546605,gate_30,98,1,1
38344,86192,9546701,gate_30,224,1,0
38345,86193,9546720,gate_40,180,1,1
38346,86195,9547067,gate_30,18,1,0
38347,86199,9547882,gate_40,33,1,0
38348,86201,9548104,gate_40,85,1,1
38349,86205,9548468,gate_30,175,1,1
38350,86206,9548577,gate_30,488,1,1
38351,86208,9548722,gate_30,70,1,0
38352,86209,9548865,gate_40,521,1,1
38353,86210,9548927,gate_30,19,1,0
38354,86211,9548946,gate_40,14,1,0
38355,86213,9549144,gate_40,22,1,1
38356,86214,9549283,gate_30,370,1,1
38357,86216,9549336,gate_30,107,1,0
38358,86219,9550038,gate_30,14,1,0
38359,86225,9550713,gate_30,20,1,0
38360,86227,9551409,gate_30,2,1,0
38361,86230,9551627,gate_40,48,1,0
38362,86232,9551749,gate_30,11,1,0
38363,86234,9551857,gate_40,83,1,1
38364,86238,9552364,gate_40,104,1,1
38365,86239,9552477,gate_30,15,1,0
38366,86240,9552635,gate_40,33,1,0
38367,86241,9552851,gate_40,313,1,1
38368,86242,9552993,gate_30,7,1,0
38369,86243,9553183,gate_40,30,1,0
38370,86244,9553208,gate_30,80,1,0
38371,86256,9555566,gate_30,17,1,0
38372,86259,9555635,gate_30,257,1,1
38373,86260,9555671,gate_30,19,1,0
38374,86265,9555935,gate_40,4,1,0
38375,86266,9556360,gate_30,52,1,1
38376,86271,9557223,gate_40,158,1,1
38377,86272,9557249,gate_40,42,1,0
38378,86273,9557316,gate_40,21,1,0
38379,86277,9557738,gate_40,33,1,0
38380,86278,9557897,gate_30,16,1,0
38381,86283,9558428,gate_30,46,1,1
38382,86288,9558576,gate_30,173,1,1
38383,86289,9558688,gate_30,39,1,0
38384,86290,9558692,gate_40,6,1,0
38385,86297,9559512,gate_30,21,1,0
38386,86298,9559520,gate_30,26,1,1
38387,86299,9559744,gate_40,173,1,1
38388,86302,9560192,gate_30,84,1,0
38389,86304,9560271,gate_40,181,1,1
38390,86306,9560934,gate_40,37,1,0
38391,86307,9560961,gate_30,43,1,0
38392,86309,9561132,gate_40,75,1,0
38393,86314,9561532,gate_40,53,1,0
38394,86315,9561541,gate_40,43,1,0
38395,86316,9561563,gate_30,72,1,1
38396,86317,9561575,gate_30,61,1,0
38397,86322,9561924,gate_40,32,1,0
38398,86325,9562266,gate_40,28,1,0
38399,86330,9562800,gate_30,129,1,1
38400,86331,9562867,gate_40,108,1,0
38401,86332,9562976,gate_40,227,1,1
38402,86334,9563157,gate_30,25,1,0
38403,86339,9563653,gate_40,15,1,0
38404,86346,9564642,gate_30,16,1,0
38405,86347,9564647,gate_40,60,1,0
38406,86350,9564696,gate_30,18,1,0
38407,86353,9564993,gate_40,27,1,0
38408,86354,9565184,gate_40,19,1,1
38409,86357,9565724,gate_40,91,1,1
38410,86359,9565732,gate_40,57,1,0
38411,86364,9566067,gate_30,131,1,1
38412,86365,9566082,gate_30,18,1,0
38413,86366,9566176,gate_30,12,1,0
38414,86370,9566441,gate_30,61,1,0
38415,86373,9566659,gate_40,2,1,0
38416,86377,9567201,gate_30,36,1,0
38417,86380,9567752,gate_30,97,1,1
38418,86382,9568105,gate_30,6,1,0
38419,86385,9568469,gate_40,55,1,0
38420,86387,9568620,gate_40,86,1,0
38421,86393,9569488,gate_40,11,1,0
38422,86397,9569777,gate_30,15,1,0
38423,86398,9570134,gate_30,823,1,1
38424,86400,9570348,gate_30,44,1,1
38425,86407,9571014,gate_40,446,1,1
38426,86408,9571110,gate_30,105,1,1
38427,86410,9571407,gate_30,115,1,1
38428,86411,9571509,gate_40,70,1,1
38429,86412,9571601,gate_40,344,1,1
38430,86413,9571741,gate_40,59,1,0
38431,86414,9571822,gate_40,110,1,0
38432,86418,9572019,gate_40,54,1,1
38433,86419,9572146,gate_40,30,1,0
38434,86420,9572534,gate_40,139,1,0
38435,86421,9572683,gate_40,16,1,0
38436,86422,9572899,gate_40,6,1,0
38437,86423,9572969,gate_30,5,1,0
38438,86425,9573157,gate_30,38,1,0
38439,86427,9573299,gate_40,31,1,0
38440,86429,9573408,gate_40,93,1,0
38441,86436,9574035,gate_30,4,1,0
38442,86437,9574072,gate_30,42,1,0
38443,86438,9574171,gate_30,105,1,0
38444,86440,9574248,gate_30,136,1,1
38445,86441,9574410,gate_30,52,1,1
38446,86442,9574498,gate_30,46,1,0
38447,86443,9574627,gate_30,49,1,0
38448,86444,9574642,gate_30,47,1,0
38449,86446,9574830,gate_30,54,1,0
38450,86450,9575355,gate_40,30,1,0
38451,86452,9575472,gate_40,43,1,1
38452,86458,9576368,gate_30,29,1,0
38453,86459,9576510,gate_30,199,1,0
38454,86461,9576708,gate_30,17,1,0
38455,86465,9577108,gate_40,193,1,1
38456,86468,9577418,gate_30,26,1,0
38457,86472,9577876,gate_40,9,1,0
38458,86475,9578250,gate_40,55,1,0
38459,86476,9578308,gate_30,6,1,0
38460,86478,9578540,gate_30,261,1,1
38461,86482,9579098,gate_40,31,1,1
38462,86483,9579133,gate_30,54,1,0
38463,86484,9579216,gate_30,41,1,0
38464,86485,9579253,gate_30,15,1,0
38465,86488,9579557,gate_30,247,1,0
38466,86491,9580054,gate_40,26,1,0
38467,86493,9580435,gate_30,52,1,0
38468,86497,9581004,gate_30,40,1,0
38469,86498,9581131,gate_30,28,1,0
38470,86499,9581134,gate_40,72,1,1
38471,86501,9581318,gate_30,239,1,1
38472,86502,9581333,gate_40,25,1,0
38473,86503,9581521,gate_40,230,1,0
38474,86504,9581567,gate_40,38,1,0
38475,86506,9581798,gate_40,99,1,1
38476,86507,9581905,gate_30,29,1,0
38477,86508,9582218,gate_30,45,1,0
38478,86510,9582367,gate_40,6,1,0
38479,86512,9582492,gate_30,19,1,0
38480,86513,9582675,gate_30,155,1,0
38481,86515,9582761,gate_40,5,1,0
38482,86519,9583130,gate_30,171,1,1
38483,86523,9583675,gate_40,175,1,0
38484,86524,9583791,gate_30,23,1,1
38485,86529,9584285,gate_30,18,1,0
38486,86530,9584404,gate_40,178,1,0
38487,86534,9584919,gate_40,27,1,1
38488,86537,9585701,gate_40,98,1,0
38489,86538,9585850,gate_40,15,1,0
38490,86541,9586820,gate_30,16,1,0
38491,86543,9587022,gate_30,46,1,1
38492,86546,9587288,gate_30,33,1,0
38493,86547,9587339,gate_30,26,1,0
38494,86548,9587545,gate_40,83,1,0
38495,86550,9587717,gate_40,46,1,0
38496,86551,9587722,gate_40,23,1,1
38497,86555,9588268,gate_40,29,1,0
38498,86561,9588637,gate_30,32,1,0
38499,86564,9588772,gate_30,139,1,1
38500,86565,9588917,gate_30,29,1,0
38501,86570,9589687,gate_30,227,1,1
38502,86572,9589830,gate_30,34,1,0
38503,86573,9589966,gate_40,53,1,0
38504,86574,9590085,gate_30,39,1,1
38505,86577,9590506,gate_30,38,1,0
38506,86578,9590526,gate_40,290,1,0
38507,86579,9590565,gate_30,20,1,0
38508,86580,9590885,gate_30,30,1,0
38509,86581,9590966,gate_40,172,1,1
38510,86582,9591230,gate_40,45,1,1
38511,86583,9591368,gate_30,28,1,0
38512,86585,9591591,gate_30,27,1,0
38513,86587,9592354,gate_40,23,1,0
38514,86595,9593107,gate_40,113,1,1
38515,86596,9593188,gate_40,174,1,1
38516,86598,9593558,gate_30,139,1,1
38517,86602,9594192,gate_40,22,1,0
38518,86603,9594282,gate_30,5,1,0
38519,86604,9594314,gate_40,265,1,0
38520,86605,9594388,gate_40,207,1,0
38521,86607,9594452,gate_40,105,1,1
38522,86610,9595191,gate_30,306,1,0
38523,86613,9596370,gate_40,10,1,0
38524,86616,9597120,gate_30,100,1,0
38525,86621,9597897,gate_30,23,1,0
38526,86622,9598371,gate_30,74,1,1
38527,86623,9598544,gate_40,74,1,0
38528,86624,9599152,gate_30,15,1,0
38529,86627,9599284,gate_40,278,1,1
38530,86628,9599489,gate_30,106,1,1
38531,86629,9599629,gate_30,61,1,0
38532,86630,9599653,gate_30,173,1,0
38533,86631,9599671,gate_30,142,1,0
38534,86632,9599821,gate_30,49,1,1
38535,86635,9599964,gate_30,35,1,0
38536,86640,9600248,gate_30,6,1,0
38537,86642,9600534,gate_40,11,1,0
38538,86643,9600539,gate_30,75,1,1
38539,86645,9600762,gate_40,17,1,0
38540,86646,9600818,gate_40,32,1,0
38541,86648,9601029,gate_30,41,1,1
38542,86650,9601342,gate_40,336,1,1
38543,86653,9601860,gate_30,72,1,0
38544,86655,9602009,gate_30,217,1,1
38545,86657,9602078,gate_30,30,1,0
38546,86660,9602437,gate_40,152,1,1
38547,86661,9602577,gate_30,48,1,0
38548,86662,9602672,gate_30,22,1,1
38549,86663,9602855,gate_30,11,1,1
38550,86666,9603085,gate_30,36,1,0
38551,86667,9603261,gate_40,120,1,1
38552,86669,9603539,gate_40,112,1,0
38553,86671,9603918,gate_40,49,1,0
38554,86675,9604322,gate_30,63,1,1
38555,86677,9604544,gate_40,51,1,1
38556,86678,9604554,gate_30,77,1,1
38557,86679,9604576,gate_40,56,1,0
38558,86693,9606291,gate_30,14,1,0
38559,86696,9606682,gate_40,37,1,0
38560,86699,9606784,gate_40,13,1,0
38561,86700,9606863,gate_30,274,1,1
38562,86702,9607383,gate_30,21,1,0
38563,86704,9607750,gate_40,6,1,0
38564,86707,9607965,gate_40,62,1,0
38565,86708,9608062,gate_30,26,1,1
38566,86709,9608087,gate_30,47,1,0
38567,86711,9608136,gate_30,71,1,0
38568,86713,9608347,gate_40,387,1,1
38569,86714,9608541,gate_40,69,1,1
38570,86715,9608565,gate_40,50,1,1
38571,86718,9608850,gate_40,16,1,0
38572,86722,9609445,gate_40,14,1,0
38573,86723,9609505,gate_30,110,1,0
38574,86724,9609510,gate_40,23,1,0
38575,86728,9610288,gate_40,54,1,0
38576,86730,9610511,gate_40,117,1,1
38577,86731,9610534,gate_30,269,1,1
38578,86733,9610749,gate_30,49,1,0
38579,86735,9611410,gate_30,182,1,1
38580,86736,9611502,gate_30,195,1,1
38581,86738,9611909,gate_40,88,1,0
38582,86741,9612372,gate_30,10,1,0
38583,86742,9612408,gate_40,210,1,1
38584,86743,9612463,gate_30,95,1,1
38585,86744,9612482,gate_40,161,1,1
38586,86745,9612618,gate_40,30,1,0
38587,86746,9612699,gate_40,18,1,0
38588,86747,9612749,gate_40,17,1,0
38589,86752,9613583,gate_30,190,1,0
38590,86753,9613664,gate_30,18,1,0
38591,86755,9613729,gate_30,108,1,1
38592,86756,9613750,gate_30,138,1,1
38593,86759,9613783,gate_40,15,1,0
38594,86763,9614080,gate_30,22,1,1
38595,86764,9614139,gate_40,18,1,0
38596,86765,9614449,gate_30,79,1,1
38597,86766,9614571,gate_30,9,1,1
38598,86767,9614673,gate_40,18,1,0
38599,86768,9614705,gate_40,5,1,0
38600,86772,9615241,gate_30,13,1,0
38601,86775,9615487,gate_40,647,1,1
38602,86776,9615564,gate_40,357,1,0
38603,86780,9616475,gate_30,20,1,0
38604,86781,9616635,gate_40,18,1,0
38605,86785,9617090,gate_30,15,1,0
38606,86786,9617189,gate_30,70,1,0
38607,86787,9617219,gate_40,38,1,0
38608,86790,9617581,gate_40,16,1,0
38609,86793,9617883,gate_30,30,1,0
38610,86794,9617977,gate_30,21,1,0
38611,86795,9618025,gate_40,2,1,0
38612,86796,9618211,gate_40,56,1,0
38613,86798,9618285,gate_40,16,1,0
38614,86800,9618588,gate_30,116,1,0
38615,86801,9618622,gate_30,29,1,1
38616,86802,9618656,gate_30,73,1,1
38617,86803,9618699,gate_30,148,1,1
38618,86804,9618703,gate_40,2,1,0
38619,86807,9619002,gate_30,295,1,1
38620,86808,9619007,gate_40,4,1,0
38621,86809,9619092,gate_30,30,1,0
38622,86810,9619137,gate_40,132,1,1
38623,86811,9619223,gate_30,21,1,0
38624,86812,9619406,gate_40,115,1,1
38625,86814,9619578,gate_30,39,1,0
38626,86816,9619607,gate_40,114,1,0
38627,86817,9619620,gate_30,109,1,0
38628,86818,9619775,gate_30,38,1,1
38629,86821,9620169,gate_30,15,1,0
38630,86823,9620916,gate_40,108,1,0
38631,86828,9621457,gate_40,11,1,0
38632,86836,9622417,gate_40,66,1,0
38633,86837,9622510,gate_40,77,1,1
38634,86843,9623076,gate_30,6,1,0
38635,86844,9623175,gate_30,184,1,1
38636,86845,9623215,gate_40,10,1,0
38637,86847,9623566,gate_30,6,1,0
38638,86848,9623608,gate_40,12,1,0
38639,86850,9623689,gate_40,277,1,1
38640,86851,9623701,gate_40,40,1,0
38641,86853,9623804,gate_40,23,1,0
38642,86857,9624023,gate_40,63,1,0
38643,86861,9624323,gate_30,80,1,1
38644,86862,9624416,gate_40,18,1,0
38645,86863,9624427,gate_30,15,1,0
38646,86864,9624616,gate_40,27,1,0
38647,86865,9624665,gate_30,50,1,0
38648,86876,9626013,gate_30,301,1,1
38649,86877,9626099,gate_40,40,1,0
38650,86880,9626369,gate_40,148,1,0
38651,86884,9626814,gate_40,250,1,1
38652,86887,9627180,gate_30,72,1,0
38653,86888,9627297,gate_40,7,1,0
38654,86889,9627414,gate_30,69,1,1
38655,86890,9627464,gate_40,18,1,0
38656,86892,9627825,gate_40,295,1,1
38657,86893,9627853,gate_30,489,1,1
38658,86895,9627884,gate_40,39,1,0
38659,86896,9628028,gate_40,67,1,0
38660,86897,9628073,gate_40,12,1,0
38661,86899,9628137,gate_40,39,1,0
38662,86903,9628314,gate_40,86,1,0
38663,86904,9628337,gate_40,1082,1,1
38664,86905,9628579,gate_40,54,1,1
38665,86906,9628628,gate_40,697,1,1
38666,86909,9628778,gate_40,126,1,0
38667,86910,9628806,gate_40,231,1,1
38668,86914,9629374,gate_40,105,1,0
38669,86915,9629565,gate_40,216,1,0
38670,86916,9629677,gate_30,711,1,1
38671,86917,9629695,gate_40,16,1,0
38672,86924,9630309,gate_30,225,1,1
38673,86929,9630792,gate_30,55,1,0
38674,86930,9630886,gate_40,32,1,0
38675,86937,9631754,gate_40,96,1,0
38676,86939,9632096,gate_40,25,1,1
38677,86940,9632131,gate_40,61,1,0
38678,86942,9632267,gate_30,91,1,0
38679,86944,9632462,gate_40,247,1,1
38680,86945,9632586,gate_30,45,1,0
38681,86947,9632773,gate_40,77,1,0
38682,86951,9633115,gate_30,37,1,0
38683,86952,9633141,gate_30,103,1,1
38684,86955,9633501,gate_30,244,1,1
38685,86956,9633751,gate_40,330,1,1
38686,86959,9634031,gate_30,111,1,0
38687,86962,9634371,gate_40,16,1,0
38688,86963,9634630,gate_40,62,1,0
38689,86967,9635559,gate_30,15,1,0
38690,86970,9635658,gate_30,45,1,0
38691,86981,9636703,gate_40,29,1,0
38692,86983,9636788,gate_30,8,1,0
38693,86984,9636862,gate_30,12,1,0
38694,86985,9637000,gate_40,132,1,0
38695,86987,9637232,gate_30,40,1,0
38696,86993,9638059,gate_30,35,1,0
38697,86995,9638249,gate_40,105,1,1
38698,86997,9638572,gate_30,60,1,0
38699,87004,9639351,gate_30,61,1,1
38700,87005,9639886,gate_30,65,1,0
38701,87007,9640085,gate_30,2156,1,1
38702,87013,9640964,gate_40,28,1,0
38703,87016,9641095,gate_30,240,1,0
38704,87021,9641854,gate_30,82,1,0
38705,87026,9642350,gate_30,57,1,1
38706,87033,9643032,gate_30,74,1,1
38707,87039,9643322,gate_30,26,1,0
38708,87040,9643420,gate_30,13,1,0
38709,87041,9643459,gate_40,31,1,0
38710,87043,9643582,gate_40,112,1,0
38711,87048,9644025,gate_30,44,1,0
38712,87049,9644197,gate_30,8,1,0
38713,87051,9644314,gate_40,9,1,0
38714,87052,9644408,gate_30,39,1,1
38715,87053,9644530,gate_40,466,1,1
38716,87054,9644587,gate_40,31,1,0
38717,87056,9644869,gate_40,8,1,1
38718,87060,9645282,gate_30,117,1,0
38719,87063,9645595,gate_30,18,1,0
38720,87066,9645892,gate_30,53,1,0
38721,87067,9645963,gate_30,19,1,0
38722,87068,9646270,gate_40,64,1,0
38723,87069,9646500,gate_30,152,1,1
38724,87071,9646581,gate_30,263,1,1
38725,87072,9646807,gate_30,80,1,1
38726,87075,9647013,gate_30,517,1,1
38727,87081,9648061,gate_30,61,1,0
38728,87082,9648063,gate_40,167,1,1
38729,87083,9648233,gate_40,53,1,0
38730,87086,9648613,gate_40,8,1,0
38731,87088,9648628,gate_30,42,1,0
38732,87093,9649385,gate_30,13,1,0
38733,87096,9649587,gate_30,48,1,0
38734,87097,9649716,gate_40,107,1,0
38735,87099,9650051,gate_30,4,1,0
38736,87100,9650092,gate_30,9,1,0
38737,87101,9650329,gate_40,64,1,1
38738,87102,9650412,gate_40,173,1,1
38739,87105,9650573,gate_40,663,1,1
38740,87107,9650618,gate_40,18,1,0
38741,87108,9650627,gate_40,69,1,1
38742,87111,9651282,gate_30,520,1,1
38743,87113,9651462,gate_40,111,1,1
38744,87114,9651484,gate_40,137,1,1
38745,87116,9651611,gate_30,39,1,1
38746,87119,9651963,gate_40,73,1,0
38747,87121,9652630,gate_40,110,1,0
38748,87125,9653081,gate_40,88,1,0
38749,87126,9653178,gate_30,29,1,1
38750,87132,9653757,gate_30,408,1,1
38751,87133,9653793,gate_40,78,1,0
38752,87134,9653877,gate_30,84,1,1
38753,87135,9653973,gate_30,49,1,0
38754,87136,9654220,gate_40,8,1,0
38755,87137,9654344,gate_40,125,1,1
38756,87140,9654421,gate_30,8,1,0
38757,87142,9654506,gate_40,20,1,0
38758,87146,9654737,gate_40,34,1,0
38759,87147,9654751,gate_30,52,1,1
38760,87150,9655131,gate_40,311,1,1
38761,87151,9655261,gate_40,173,1,1
38762,87154,9655524,gate_30,80,1,0
38763,87155,9655909,gate_30,25,1,0
38764,87156,9655922,gate_30,388,1,1
38765,87159,9656102,gate_40,78,1,0
38766,87160,9656263,gate_40,14,1,0
38767,87161,9656299,gate_30,19,1,0
38768,87164,9656423,gate_40,44,1,0
38769,87166,9656536,gate_30,24,1,0
38770,87169,9656633,gate_40,145,1,0
38771,87171,9657156,gate_40,37,1,0
38772,87175,9657319,gate_30,25,1,0
38773,87177,9657769,gate_30,23,1,0
38774,87178,9657977,gate_40,78,1,0
38775,87182,9658464,gate_40,394,1,1
38776,87183,9658655,gate_40,266,1,0
38777,87186,9658906,gate_30,1,1,0
38778,87195,9659794,gate_40,171,1,0
38779,87196,9659876,gate_40,15,1,0
38780,87197,9659897,gate_40,47,1,1
38781,87199,9659919,gate_40,13,1,0
38782,87201,9660553,gate_30,52,1,0
38783,87202,9660563,gate_40,22,1,0
38784,87203,9660647,gate_40,9,1,0
38785,87204,9660668,gate_30,133,1,1
38786,87205,9660693,gate_30,3,1,0
38787,87207,9660875,gate_40,50,1,1
38788,87208,9660911,gate_40,78,1,0
38789,87209,9661299,gate_30,33,1,0
38790,87211,9661555,gate_40,238,1,1
38791,87216,9662117,gate_30,47,1,1
38792,87219,9662269,gate_40,144,1,1
38793,87221,9662966,gate_40,305,1,0
38794,87226,9663224,gate_30,228,1,1
38795,87230,9663555,gate_30,44,1,1
38796,87231,9663695,gate_40,200,1,1
38797,87232,9663829,gate_40,11,1,0
38798,87235,9664280,gate_30,65,1,0
38799,87236,9664298,gate_40,10,1,0
38800,87238,9664459,gate_30,57,1,1
38801,87240,9664825,gate_40,20,1,0
38802,87241,9664829,gate_40,111,1,0
38803,87248,9665890,gate_30,113,1,0
38804,87249,9665892,gate_30,430,1,1
38805,87252,9666286,gate_30,23,1,0
38806,87253,9666536,gate_40,122,1,0
38807,87259,9667340,gate_30,38,1,0
38808,87260,9667342,gate_30,68,1,0
38809,87263,9667422,gate_30,16,1,0
38810,87267,9668170,gate_40,8,1,0
38811,87268,9668201,gate_30,27,1,0
38812,87272,9668465,gate_40,22,1,0
38813,87273,9668532,gate_30,20,1,0
38814,87275,9669040,gate_40,197,1,1
38815,87276,9669070,gate_40,67,1,0
38816,87277,9669238,gate_30,29,1,0
38817,87279,9669445,gate_40,31,1,1
38818,87280,9669460,gate_30,169,1,0
38819,87283,9669579,gate_30,47,1,0
38820,87285,9669726,gate_30,47,1,0
38821,87286,9669866,gate_40,130,1,1
38822,87287,9669888,gate_30,71,1,0
38823,87292,9670171,gate_40,54,1,1
38824,87296,9670474,gate_40,66,1,0
38825,87299,9670783,gate_40,40,1,0
38826,87303,9671558,gate_40,29,1,0
38827,87305,9672020,gate_30,53,1,0
38828,87306,9672179,gate_30,60,1,0
38829,87307,9672300,gate_40,64,1,1
38830,87308,9672461,gate_30,91,1,0
38831,87313,9672785,gate_30,46,1,0
38832,87315,9673051,gate_40,211,1,1
38833,87316,9673105,gate_30,5,1,0
38834,87317,9673116,gate_40,17,1,0
38835,87321,9674224,gate_30,63,1,0
38836,87326,9674614,gate_40,11,1,0
38837,87330,9675416,gate_30,200,1,1
38838,87335,9675864,gate_30,99,1,0
38839,87337,9676015,gate_30,97,1,1
38840,87342,9676408,gate_40,105,1,0
38841,87343,9676635,gate_30,80,1,0
38842,87351,9677543,gate_40,203,1,1
38843,87355,9677804,gate_40,66,1,0
38844,87357,9678014,gate_40,929,1,1
38845,87360,9678554,gate_30,86,1,0
38846,87363,9678934,gate_40,41,1,1
38847,87365,9679255,gate_30,40,1,0
38848,87367,9679665,gate_30,21,1,1
38849,87368,9679668,gate_30,186,1,1
38850,87373,9680409,gate_30,152,1,1
38851,87374,9680474,gate_40,9,1,0
38852,87375,9680522,gate_40,6,1,0
38853,87378,9680833,gate_40,16,1,0
38854,87382,9681242,gate_30,71,1,0
38855,87383,9681285,gate_30,65,1,0
38856,87385,9681385,gate_40,20,1,0
38857,87386,9681661,gate_40,27,1,0
38858,87391,9682141,gate_30,32,1,0
38859,87392,9682213,gate_30,16,1,0
38860,87393,9682396,gate_40,73,1,1
38861,87394,9682552,gate_30,31,1,0
38862,87395,9682561,gate_40,38,1,1
38863,87398,9683203,gate_40,24,1,0
38864,87404,9684414,gate_30,47,1,0
38865,87406,9684566,gate_30,650,1,1
38866,87407,9684594,gate_40,157,1,1
38867,87409,9684899,gate_30,56,1,0
38868,87411,9685233,gate_40,28,1,0
38869,87413,9685316,gate_40,134,1,0
38870,87414,9685351,gate_30,26,1,0
38871,87415,9685398,gate_40,1,1,0
38872,87419,9685800,gate_30,302,1,1
38873,87420,9685828,gate_30,6,1,0
38874,87421,9685852,gate_40,13,1,0
38875,87423,9685955,gate_40,15,1,0
38876,87424,9686030,gate_30,90,1,0
38877,87427,9686388,gate_40,10,1,0
38878,87433,9686757,gate_40,26,1,0
38879,87437,9687041,gate_40,86,1,0
38880,87438,9687071,gate_40,330,1,1
38881,87439,9687081,gate_40,59,1,0
38882,87442,9687337,gate_40,50,1,0
38883,87444,9687482,gate_30,8,1,0
38884,87445,9687492,gate_30,134,1,1
38885,87447,9687716,gate_30,59,1,0
38886,87449,9687800,gate_30,8,1,0
38887,87452,9687904,gate_40,21,1,1
38888,87453,9687939,gate_30,112,1,1
38889,87454,9687966,gate_40,83,1,1
38890,87455,9687984,gate_30,45,1,1
38891,87456,9687999,gate_40,39,1,0
38892,87458,9688055,gate_30,54,1,0
38893,87461,9688724,gate_40,47,1,0
38894,87462,9688743,gate_40,40,1,1
38895,87472,9690330,gate_30,189,1,0
38896,87473,9690437,gate_30,60,1,0
38897,87476,9690596,gate_30,338,1,1
38898,87477,9690758,gate_40,215,1,1
38899,87479,9691306,gate_30,207,1,0
38900,87480,9691346,gate_40,30,1,0
38901,87481,9691501,gate_30,40,1,1
38902,87482,9691516,gate_40,56,1,0
38903,87485,9691656,gate_40,3,1,0
38904,87488,9692008,gate_40,32,1,0
38905,87490,9692381,gate_40,20,1,0
38906,87493,9692699,gate_40,13,1,0
38907,87497,9692943,gate_30,20,1,0
38908,87498,9692997,gate_40,206,1,1
38909,87500,9693318,gate_40,20,1,0
38910,87502,9693435,gate_30,16,1,0
38911,87503,9693444,gate_40,16,1,0
38912,87508,9693708,gate_30,926,1,1
38913,87509,9693899,gate_40,36,1,1
38914,87510,9694102,gate_30,109,1,1
38915,87511,9694297,gate_40,34,1,0
38916,87512,9694399,gate_40,155,1,1
38917,87517,9694734,gate_40,107,1,0
38918,87519,9694846,gate_30,11,1,0
38919,87521,9695174,gate_40,215,1,1
